geo_level,geo_code,name,parent_code
village,65000010109,民生里,6500001
village,65000010110,後埔里,6500001
village,65000010111,華福里,6500001
village,65000010112,堂春里,6500001
village,65000010113,成和里,6500001
village,65000010114,光榮里,6500001
village,65000010115,民安里,6500001
village,65000010116,陽明里,6500001
village,65000010117,朝陽里,6500001
village,65000010118,松柏里,6500001
village,65000010119,文聖里,6500001
village,65000010120,居仁里,6500001
village,65000010121,莊敬里,6500001
village,65000010122,東安里,6500001
village,65000010123,五權里,6500001
village,65000010124,溪福里,6500001
village,65000010125,大觀里,6500001
village,65000010126,歡園里,6500001
village,65000090001,三峽里,6500009
village,65000090002,秀川里,6500009
village,65000090003,八張里,6500009
village,65000090004,中埔里,6500009
village,65000090005,弘道里,6500009
village,65000090006,永舘里,6500009
village,65000090007,礁溪里,6500009
village,65000090008,鳶山里,6500009
village,65000090009,龍埔里,6500009
village,65000090010,大埔里,6500009
village,65000090011,嘉添里,6500009
village,65000090012,添福里,6500009
village,65000090013,金圳里,6500009
village,65000090014,五寮里,6500009
village,65000090015,插角里,6500009
village,65000090016,有木里,6500009
village,65000090017,溪北里,6500009
village,65000090018,溪南里,6500009
village,65000090019,溪東里,6500009
village,65000090020,成福里,6500009
village,65000090021,安坑里,6500009
village,65000090022,竹崙里,6500009
village,65000090023,介壽里,6500009
village,65000090024,安溪里,6500009
village,65000090025,中正里,6500009
village,65000090026,二鬮里,6500009
village,65000090027,龍學里,6500009
village,65000090028,龍恩里,6500009
village,65000080001,東鶯里,6500008
village,65000080002,西鶯里,6500008
village,65000080003,南鶯里,6500008
village,65000080004,北鶯里,6500008
village,65000080005,中鶯里,6500008
village,65000080006,建德里,6500008
village,65000080007,同慶里,6500008
village,65000080008,永昌里,6500008
village,65000080009,南靖里,6500008
village,65000080010,尖山里,6500008
village,65000080011,二橋里,6500008
village,65000080012,二甲里,6500008
village,65000080013,東湖里,6500008
village,65000080014,大湖里,6500008
village,65000080015,鳳鳴里,6500008
village,65000080016,鳳福里,6500008
village,65000080017,永吉里,6500008
village,65000080018,中湖里,6500008
village,65000080019,鳳祥里,6500008
village,65000080020,建國里,6500008
village,65000070001,三多里,6500007
village,65000070002,三福里,6500007
village,65000070003,三興里,6500007
village,65000070004,圳安里,6500007
village,65000070005,保安里,6500007
village,65000070006,潭底里,6500007
village,65000070007,[獇]寮里,6500007
village,65000070008,樹德里,6500007
village,65000070009,樹西里,6500007
village,65000070010,樹南里,6500007
village,65000070011,樹人里,6500007
village,65000070012,坡內里,6500007
village,65000070013,樹東里,6500007
village,65000070014,大同里,6500007
village,65000070015,和平里,6500007
village,65000070016,彭厝里,6500007
village,65000070017,彭福里,6500007
village,65000070018,東山里,6500007
village,65000070019,東陽里,6500007
village,65000070020,東昇里,6500007
village,65000070021,樂山里,6500007
village,65000070022,東園里,6500007
village,65000070023,西園里,6500007
village,65000070024,南園里,6500007
village,65000070025,北園里,6500007
village,65000070026,柑園里,6500007
village,65000070027,樹北里,6500007
village,65000070028,圳福里,6500007
village,65000070029,樹興里,6500007
village,65000070030,樹福里,6500007
village,65000070031,光興里,6500007
village,65000070032,金寮里,6500007
village,65000070033,彭興里,6500007
village,65000070034,文林里,6500007
village,65000070035,山佳里,6500007
village,65000070036,中山里,6500007
village,65000070037,育英里,6500007
village,65000070038,中華里,6500007
village,65000070039,太順里,6500007
village,65000070040,圳民里,6500007
village,65000070041,圳生里,6500007
village,65000070042,三龍里,6500007
village,65000030001,中原里,6500003
village,65000030002,平河里,6500003
village,65000030003,信和里,6500003
village,65000030004,仁和里,6500003
village,65000030005,中正里,6500003
village,65000030006,建和里,6500003
village,65000030007,連和里,6500003
village,65000030008,連城里,6500003
village,65000030009,力行里,6500003
village,65000030010,枋寮里,6500003
village,65000030011,漳和里,6500003
village,65000030012,廟美里,6500003
village,65000030013,福真里,6500003
village,65000030014,福善里,6500003
village,65000030015,福美里,6500003
village,65000030016,福祥里,6500003
village,65000030017,瓦[磘]里,6500003
village,65000030018,福和里,6500003
village,65000030019,佳和里,6500003
village,65000030020,安樂里,6500003
village,65000030021,安和里,6500003
village,65000030022,安平里,6500003
village,65000030023,中安里,6500003
village,65000030024,泰安里,6500003
village,65000030025,新南里,6500003
village,65000030026,南山里,6500003
village,65000030027,秀山里,6500003
village,65000030028,秀成里,6500003
village,65000030029,秀福里,6500003
village,65000030030,秀景里,6500003
village,65000030031,秀明里,6500003
village,65000030032,秀峰里,6500003
village,65000030033,秀仁里,6500003
village,65000030034,頂南里,6500003
village,65000030035,華新里,6500003
village,65000030036,東南里,6500003
village,65000030037,華南里,6500003
village,65000030038,忠孝里,6500003
village,65000030039,崇南里,6500003
village,65000030040,景南里,6500003
village,65000030041,橫路里,6500003
village,65000030042,內南里,6500003
village,65000030043,壽南里,6500003
village,65000030044,外南里,6500003
village,65000030045,復興里,6500003
village,65000030046,和興里,6500003
village,65000030047,景平里,6500003
village,65000030048,景新里,6500003
village,65000030049,景福里,6500003
village,65000030050,景安里,6500003
village,65000030051,景文里,6500003
village,65000030052,錦和里,6500003
village,65000030053,錦昌里,6500003
village,65000030054,灰[磘]里,6500003
village,65000030055,積穗里,6500003
village,65000030056,民享里,6500003
village,65000030057,員山里,6500003
village,65000030058,嘉穗里,6500003
village,65000030059,文元里,6500003
village,65000030060,嘉新里,6500003
village,65000030061,民安里,6500003
village,65000030062,安穗里,6500003
village,65000030063,瑞穗里,6500003
village,65000030064,明穗里,6500003
village,65000030065,清穗里,6500003
village,65000030066,自強里,6500003
village,65000030067,德穗里,6500003
village,65000030068,民生里,6500003
village,65000030069,國光里,6500003
village,65000030070,壽德里,6500003
village,65000030071,明德里,6500003
village,65000030072,秀水里,6500003
village,65000030073,德行里,6500003
village,65000030074,宜安里,6500003
village,65000030075,安順里,6500003
village,65000030076,秀義里,6500003
village,65000030077,秀士里,6500003
village,65000030078,興南里,6500003
village,65000030079,景本里,6500003
village,65000030080,福南里,6500003
village,65000030081,中興里,6500003
village,65000030082,吉興里,6500003
village,65000030083,中山里,6500003
village,65000030084,碧河里,6500003
village,65000030085,錦中里,6500003
village,65000030086,錦盛里,6500003
village,65000030087,民有里,6500003
village,65000030088,員富里,6500003
village,65000030089,嘉慶里,6500003
village,65000030090,冠穗里,6500003
village,65000030091,國華里,6500003
village,65000030092,正南里,6500003
village,65000030093,正行里,6500003
village,65000130001,埤塘里,6500013
village,65000130002,土城里,6500013
village,65000130003,員林里,6500013
village,65000130004,員仁里,6500013
village,65000130005,長風里,6500013
village,65000130006,日新里,6500013
village,65000130007,日和里,6500013
village,65000130008,貨饒里,6500013
village,65000130009,柑林里,6500013
village,65000130010,埤林里,6500013
village,65000130011,瑞興里,6500013
village,65000130012,清水里,6500013
village,65000130013,清和里,6500013
village,65000130014,永豐里,6500013
village,65000130015,清化里,6500013
village,65000130016,清溪里,6500013
village,65000130017,峯廷里,6500013
village,65000130018,平和里,6500013
village,65000130019,廷寮里,6500013
village,65000130020,大安里,6500013
village,65000130021,永寧里,6500013
village,65000130022,沛陂里,6500013
village,65000130023,頂埔里,6500013
village,65000130024,頂福里,6500013
village,65000130025,頂新里,6500013
village,65000130026,祖田里,6500013
village,65000130027,樂利里,6500013
village,65000130028,廣福里,6500013
village,65000130029,學府里,6500013
village,65000130030,延壽里,6500013
village,65000130031,安和里,6500013
village,65000130032,青雲里,6500013
village,65000130033,員福里,6500013
village,65000130034,延吉里,6500013
village,65000130035,復興里,6500013
village,65000130036,裕生里,6500013
village,65000130037,員信里,6500013
village,65000130038,永富里,6500013
village,65000130039,學成里,6500013
village,65000130040,延和里,6500013
village,65000130041,中正里,6500013
village,65000130042,學士里,6500013
village,65000130043,明德里,6500013
village,65000130044,廣興里,6500013
village,65000130045,青山里,6500013
village,65000130046,金城里,6500013
village,65000130047,延祿里,6500013
village,65000120001,龍潭里,6500012
village,65000120002,龍興里,6500012
village,65000120003,龍鎮里,6500012
village,65000120004,龍川里,6500012
village,65000120005,龍山里,6500012
village,65000120006,龍安里,6500012
village,65000120007,爪峯里,6500012
village,65000120008,柑坪里,6500012
village,65000120009,東和里,6500012
village,65000120010,上天里,6500012
village,65000120011,吉慶里,6500012
village,65000120012,吉安里,6500012
village,65000120013,傑魚里,6500012
village,65000120014,猴硐里,6500012
village,65000120015,光復里,6500012
village,65000120016,弓橋里,6500012
village,65000120017,碩仁里,6500012
village,65000120018,基山里,6500012
village,65000120019,永慶里,6500012
village,65000120020,崇文里,6500012
village,65000120021,福住里,6500012
village,65000120022,頌德里,6500012
village,65000120023,新山里,6500012
village,65000120024,瓜山里,6500012
village,65000120025,銅山里,6500012
village,65000120026,石山里,6500012
village,65000120027,濂新里,6500012
village,65000120028,濂洞里,6500012
village,65000120029,海濱里,6500012
village,65000120030,瑞濱里,6500012
village,65000120031,深澳里,6500012
village,65000120032,南雅里,6500012
village,65000120033,鼻頭里,6500012
village,65000120034,新峰里,6500012
village,65000120P01,,6500012
village,65000120P02,,6500012
village,65000120P03,,6500012
village,65000240001,薯榔里,6500024
village,65000240002,菁桐里,6500024
village,65000240003,白石里,6500024
village,65000240004,石底里,6500024
village,65000240005,平溪里,6500024
village,65000240006,嶺腳里,6500024
village,65000240007,東勢里,6500024
village,65000240008,望古里,6500024
village,65000240009,南山里,6500024
village,65000240010,平湖里,6500024
village,65000240011,十分里,6500024
village,65000240012,新寮里,6500024
village,65000250001,雙溪里,6500025
village,65000250002,共和里,6500025
village,65000250003,新基里,6500025
village,65000250004,魚行里,6500025
village,65000250005,三港里,6500025
village,65000250006,牡丹里,6500025
village,65000250007,三貂里,6500025
village,65000250008,平林里,6500025
village,65000250009,上林里,6500025
village,65000250010,外柑里,6500025
village,65000250011,長源里,6500025
village,65000250012,泰平里,6500025
village,65000260001,貢寮里,6500026
village,65000260002,吉林里,6500026
village,65000260003,雙玉里,6500026
village,65000260004,龍崗里,6500026
village,65000260005,龍門里,6500026
village,65000260006,福隆里,6500026
village,65000260007,仁里里,6500026
village,65000260008,真理里,6500026
village,65000260009,福連里,6500026
village,65000260010,美豐里,6500026
village,65000260011,和美里,6500026
village,65000260P01,,6500026
village,65000260P02,,6500026
village,65000270001,和平里,6500027
village,65000270002,大同里,6500027
village,65000270003,豐漁里,6500027
village,65000270004,磺港里,6500027
village,65000270005,美田里,6500027
village,65000270006,五湖里,6500027
village,65000270007,重和里,6500027
village,65000270008,兩湖里,6500027
village,65000270009,六股里,6500027
village,65000270010,三界里,6500027
village,65000270011,清泉里,6500027
village,65000270012,萬壽里,6500027
village,65000270013,西湖里,6500027
village,65000270014,永興里,6500027
village,65000270015,金美里,6500027
village,65000270P01,,6500027
village,65000280001,萬里里,6500028
village,65000280002,龜吼里,6500028
village,65000280003,野柳里,6500028
village,65000280004,大鵬里,6500028
village,65000280005,磺潭里,6500028
village,65000280006,雙興里,6500028
village,65000280007,溪底里,6500028
village,65000280008,崁脚里,6500028
village,65000280009,中幅里,6500028
village,65000280010,北基里,6500028
village,65000280P01,,6500028
village,65000280P02,,6500028
village,65000280P03,,6500028
village,65000280P04,,6500028
village,65000100001,中和里,6500010
village,65000100002,屯山里,6500010
village,65000100003,賢孝里,6500010
village,65000100004,興仁里,6500010
village,65000100005,蕃薯里,6500010
village,65000100006,義山里,6500010
village,65000100007,忠山里,6500010
village,65000100008,崁頂里,6500010
village,65000100009,埤島里,6500010
village,65000100010,新興里,6500010
village,65000100011,水碓里,6500010
village,65000100012,北投里,6500010
village,65000100013,水源里,6500010
village,65000100014,忠寮里,6500010
village,65000100015,樹興里,6500010
village,65000100016,坪頂里,6500010
village,65000100017,福德里,6500010
village,65000100018,竹圍里,6500010
village,65000100019,民生里,6500010
village,65000100020,八勢里,6500010
village,65000100021,竿蓁里,6500010
village,65000100022,鄧公里,6500010
village,65000100023,中興里,6500010
village,65000100024,長庚里,6500010
village,65000100025,清文里,6500010
village,65000100026,草東里,6500010
village,65000100027,協元里,6500010
village,65000100028,永吉里,6500010
village,65000100029,民安里,6500010
village,65000100030,新生里,6500010
village,65000100031,文化里,6500010
village,65000100032,油車里,6500010
village,65000100033,沙崙里,6500010
village,65000100034,新義里,6500010
village,65000100035,新春里,6500010
village,65000100036,新民里,6500010
village,65000100037,正德里,6500010
village,65000100038,北新里,6500010
village,65000100039,民權里,6500010
village,65000100040,幸福里,6500010
village,65000100041,學府里,6500010
village,65000100042,大庄里,6500010
village,65000100043,新崁里,6500010
village,65000100044,新市里,6500010
village,65000100R01,,6500010
village,65000110001,義民里,6500011
village,65000110002,禮門里,6500011
village,65000110003,智慧里,6500011
village,65000110004,信望里,6500011
village,65000110005,橋東里,6500011
village,65000110006,秀峰里,6500011
village,65000110007,新昌里,6500011
village,65000110008,復興里,6500011
village,65000110009,茄苳里,6500011
village,65000110010,長安里,6500011
village,65000110011,保安里,6500011
village,65000110012,保長里,6500011
village,65000110013,鄉長里,6500011
village,65000110014,江北里,6500011
village,65000110015,拱北里,6500011
village,65000110016,烘內里,6500011
village,65000110017,八連里,6500011
village,65000110018,樟樹里,6500011
village,65000110019,北峰里,6500011
village,65000110020,北山里,6500011
village,65000110021,白雲里,6500011
village,65000110022,橫科里,6500011
village,65000110023,東山里,6500011
village,65000110024,福山里,6500011
village,65000110025,宜興里,6500011
village,65000110026,中興里,6500011
village,65000110027,湖光里,6500011
village,65000110028,仁德里,6500011
village,65000110029,厚德里,6500011
village,65000110030,忠孝里,6500011
village,65000110031,自強里,6500011
village,65000110032,文化里,6500011
village,65000110033,金龍里,6500011
village,65000110034,福德里,6500011
village,65000110035,興福里,6500011
village,65000110036,康福里,6500011
village,65000110037,忠山里,6500011
village,65000110038,環河里,6500011
village,65000110039,東勢里,6500011
village,65000110040,山光里,6500011
village,65000110041,大同里,6500011
village,65000110042,崇德里,6500011
village,65000110043,湖興里,6500011
village,65000110044,長青里,6500011
village,65000110045,福安里,6500011
village,65000110046,秀山里,6500011
village,65000110047,建成里,6500011
village,65000110048,城中里,6500011
village,65000110049,湖蓮里,6500011
village,65000110050,保新里,6500011
village,65000210001,八賢里,6500021
village,65000210002,埔頭里,6500021
village,65000210003,古庄里,6500021
village,65000210004,新庄里,6500021
village,65000210005,埔坪里,6500021
village,65000210006,茂長里,6500021
village,65000210007,橫山里,6500021
village,65000210008,錫板里,6500021
village,65000210009,後厝里,6500021
village,65000210010,福德里,6500021
village,65000210011,圓山里,6500021
village,65000210012,店子里,6500021
village,65000210013,興華里,6500021
village,65000220001,德茂里,6500022
village,65000220002,富基里,6500022
village,65000220003,老梅里,6500022
village,65000220004,山溪里,6500022
village,65000220005,石門里,6500022
village,65000220006,尖鹿里,6500022
village,65000220007,乾華里,6500022
village,65000220008,茂林里,6500022
village,65000220009,草里里,6500022
village,65000220P01,,6500022
village,65000220P02,,6500022
village,65000230001,龍源里,6500023
village,65000230002,米倉里,6500023
village,65000230003,大崁里,6500023
village,65000230004,埤頭里,6500023
village,65000230005,頂罟里,6500023
village,65000230006,舊城里,6500023
village,65000230007,訊塘里,6500023
village,65000230008,荖阡里,6500023
village,65000230009,長坑里,6500023
village,65000230010,下罟里,6500023
village,65000040001,福林里,6500004
village,65000040002,文化里,6500004
village,65000040003,豫溪里,6500004
village,65000040004,光明里,6500004
village,65000040005,仁愛里,6500004
village,65000040006,永貞里,6500004
village,65000040007,永福里,6500004
village,65000040008,民治里,6500004
village,65000040009,永成里,6500004
village,65000040010,忠義里,6500004
village,65000040011,永元里,6500004
village,65000040012,秀林里,6500004
village,65000040013,保安里,6500004
village,65000040014,中溪里,6500004
village,65000040015,永安里,6500004
village,65000040016,民族里,6500004
village,65000040017,民權里,6500004
village,65000040018,中興里,6500004
village,65000040019,勵行里,6500004
village,65000040020,秀朗里,6500004
village,65000040021,秀成里,6500004
village,65000040022,上溪里,6500004
village,65000040023,竹林里,6500004
village,65000040024,雙和里,6500004
village,65000040025,安和里,6500004
village,65000040026,水源里,6500004
village,65000040027,協和里,6500004
village,65000040028,河堤里,6500004
village,65000040029,頂溪里,6500004
village,65000040030,潭墘里,6500004
village,65000040031,潭安里,6500004
village,65000040032,大新里,6500004
village,65000040033,保平里,6500004
village,65000040034,民本里,6500004
village,65000040035,民樂里,6500004
village,65000040036,光復里,6500004
village,65000040037,復興里,6500004
village,65000040038,福和里,6500004
village,65000040039,得和里,6500004
village,65000040040,智光里,6500004
village,65000040041,新生里,6500004
village,65000040042,大同里,6500004
village,65000040043,前溪里,6500004
village,65000040044,和平里,6500004
village,65000040045,新廍里,6500004
village,65000040046,下溪里,6500004
village,65000040047,秀和里,6500004
village,65000040048,河濱里,6500004
village,65000040049,民生里,6500004
village,65000040050,秀得里,6500004
village,65000040051,上林里,6500004
village,65000040052,網溪里,6500004
village,65000040053,正興里,6500004
village,65000040054,永興里,6500004
village,65000040055,桂林里,6500004
village,65000040056,店街里,6500004
village,65000040057,信義里,6500004
village,65000040058,後溪里,6500004
village,65000040059,民富里,6500004
village,65000040060,秀元里,6500004
village,65000040061,永樂里,6500004
village,65000040062,保順里,6500004
village,65000040R01,,6500004
village,10002010001,神農里,1000201
village,10002010002,民權里,1000201
village,10002010008,進士里,1000201
village,10002010009,南橋里,1000201
village,10002010010,建業里,1000201
village,10002010011,南津里,1000201
village,10002010012,凱旋里,1000201
village,10002010013,黎明里,1000201
village,10002010014,東村里,1000201
village,10002010015,延平里,1000201
village,10002010016,七張里,1000201
village,10002010017,慈安里,1000201
village,10002010018,新民里,1000201
village,10002010019,東門里,1000201
village,10002010021,小東里,1000201
village,10002010022,菜園里,1000201
village,10002010023,孝廉里,1000201
village,10002010024,新生里,1000201
village,10002010025,茭白里,1000201
village,10002010026,北津里,1000201
village,10002010027,梅洲里,1000201
village,10002010028,北門里,1000201
village,10002010031,中山里,1000201
village,10002010032,西門里,1000201
village,10002010034,南門里,1000201
village,10002010035,負郭里,1000201
village,10002010036,民族里,1000201
village,10002010037,建軍里,1000201
village,10002010038,思源里,1000201
village,10002010039,文化里,1000201
village,10002010040,復興里,1000201
village,10002010041,成功里,1000201
village,10002010042,新東里,1000201
village,10002010043,七結里,1000201
village,10002010044,泰山里,1000201
village,10002010045,大新里,1000201
village,10002010046,中興里,1000201
village,10002010047,擺厘里,1000201
village,10002040001,石城里,1000204
village,10002040002,大里里,1000204
village,10002040003,大溪里,1000204
village,10002040004,合興里,1000204
village,10002040005,更新里,1000204
village,10002040006,外澳里,1000204
village,10002040007,港口里,1000204
village,10002040008,武營里,1000204
village,10002040009,大坑里,1000204
village,10002040010,城東里,1000204
village,10002040011,城北里,1000204
village,10002040012,城西里,1000204
village,10002040013,城南里,1000204
village,10002040014,竹安里,1000204
village,10002040015,新建里,1000204
village,10002040016,拔雅里,1000204
village,10002040017,福成里,1000204
village,10002040018,金面里,1000204
village,10002040019,金盈里,1000204
village,10002040020,頂埔里,1000204
village,10002040021,下埔里,1000204
village,10002040022,中崙里,1000204
village,10002040023,二城里,1000204
village,10002040024,龜山里,1000204
village,10002050001,白雲村,1000205
village,10002050002,玉石村,1000205
village,10002050003,德陽村,1000205
village,10002050004,大忠村,1000205
village,10002050005,大義村,1000205
village,10002050006,六結村,1000205
village,10002050007,二龍村,1000205
village,10002050008,時潮村,1000205
village,10002050009,玉田村,1000205
village,10002050010,三民村,1000205
village,10002050011,林美村,1000205
village,10002050012,白鵝村,1000205
village,10002050013,玉光村,1000205
village,10002050014,光武村,1000205
village,10002050015,吳沙村,1000205
village,10002050016,龍潭村,1000205
village,10002050017,匏崙村,1000205
village,10002050018,二結村,1000205
village,10002060001,吉祥村,1000206
village,10002060002,美福村,1000206
village,10002060003,新南村,1000206
village,10002060004,東港村,1000206
village,10002060005,復興村,1000206
village,10002060006,過嶺村,1000206
village,10002060007,永鎮村,1000206
village,10002060009,古亭村,1000206
village,10002060010,功勞村,1000206
village,10002060011,美城村,1000206
village,10002060012,新社村,1000206
village,10002060013,大福村,1000206
village,10002060014,古結村,1000206
village,10002060015,壯六村,1000206
village,10002060016,順和村,1000206
village,10002060017,美間村,1000206
village,10002070001,員山村,1000207
village,10002070002,尚德村,1000207
village,10002070003,惠好村,1000207
village,10002070004,七賢村,1000207
village,10002070005,深溝村,1000207
village,10002070006,蓁巷村,1000207
village,10002070007,內城村,1000207
village,10002070008,中華村,1000207
village,10002070009,永和村,1000207
village,10002070010,頭分村,1000207
village,10002070011,枕山村,1000207
village,10002070012,同樂村,1000207
village,10002070013,湖東村,1000207
village,10002070014,逸仙村,1000207
village,10002070015,湖北村,1000207
village,10002070016,湖西村,1000207
village,10002070017,金古村,1000207
village,10002070018,金泰村,1000207
village,10002020004,大新里,1000202
village,10002020005,東安里,1000202
village,10002020006,新群里,1000202
village,10002020007,羅莊里,1000202
village,10002020008,南昌里,1000202
village,10002020009,南豪里,1000202
village,10002020010,成功里,1000202
village,10002020011,仁德里,1000202
village,10002020016,漢民里,1000202
village,10002020017,西安里,1000202
village,10002020018,北成里,1000202
village,10002020019,賢文里,1000202
village,10002020020,公正里,1000202
village,10002020021,集祥里,1000202
village,10002020022,信義里,1000202
village,10002020023,竹林里,1000202
village,10002020024,仁愛里,1000202
village,10002020025,樹林里,1000202
village,10002020026,國華里,1000202
village,10002020027,維揚里,1000202
village,10002020028,開明里,1000202
village,10002020029,中山里,1000202
village,10002020030,仁和里,1000202
village,10002090001,三興村,1000209
village,10002090002,二結村,1000209
village,10002090003,鎮安村,1000209
village,10002090004,上四村,1000209
village,10002090005,中興村,1000209
village,10002090006,四結村,1000209
village,10002090007,福興村,1000209
village,10002090008,五結村,1000209
village,10002090009,大吉村,1000209
village,10002090010,協和村,1000209
village,10002090011,孝威村,1000209
village,10002090012,錦眾村,1000209
village,10002090013,利澤村,1000209
village,10002090014,成興村,1000209
village,10002090015,季新村,1000209
village,10002080001,武淵村,1000208
village,10002080002,珍珠村,1000208
village,10002080003,補城村,1000208
village,10002080004,三奇村,1000208
village,10002080005,大興村,1000208
village,10002080006,東城村,1000208
village,10002080007,香和村,1000208
village,10002080008,南興村,1000208
village,10002080009,冬山村,1000208
village,10002080010,安平村,1000208
village,10002080011,太和村,1000208
village,10002080012,八寶村,1000208
village,10002080013,丸山村,1000208
village,10002080014,中山村,1000208
village,10002080015,順安村,1000208
village,10002080016,永美村,1000208
village,10002080017,群英村,1000208
village,10002080018,清溝村,1000208
village,10002080019,鹿埔村,1000208
village,10002080020,得安村,1000208
village,10002080021,廣興村,1000208
village,10002080022,廣安村,1000208
village,10002080023,柯林村,1000208
village,10002080024,大進村,1000208
village,10002030001,龍德里,1000203
village,10002030002,頂寮里,1000203
village,10002030003,永榮里,1000203
village,10002030004,存仁里,1000203
village,10002030005,港邊里,1000203
village,10002030007,隘丁里,1000203
village,10002030008,新城里,1000203
village,10002030009,聖湖里,1000203
village,10002030010,蘇西里,1000203
village,10002030011,蘇北里,1000203
village,10002030012,蘇南里,1000203
village,10002030013,蘇東里,1000203
village,10002030014,長安里,1000203
village,10002030015,永光里,1000203
village,10002030016,永春里,1000203
village,10002030017,永樂里,1000203
village,10002030018,南安里,1000203
village,10002030019,南正里,1000203
village,10002030020,南成里,1000203
village,10002030021,南興里,1000203
village,10002030022,南寧里,1000203
village,10002030023,南建里,1000203
village,10002030024,東澳里,1000203
village,10002030025,南強里,1000203
village,10002030026,朝陽里,1000203
village,10002030027,聖愛里,1000203
village,10002100001,員山村,1000210
village,10002100002,天山村,1000210
village,10002100003,天福村,1000210
village,10002100004,雙賢村,1000210
village,10002100005,人和村,1000210
village,10002100006,義德村,1000210
village,10002100007,集慶村,1000210
village,10002100008,月眉村,1000210
village,10002100009,拱照村,1000210
village,10002100010,大隱村,1000210
village,10002100011,行健村,1000210
village,10002100012,萬德村,1000210
village,10002100013,貴林村,1000210
village,10002100014,萬富村,1000210
village,10002100015,大義村,1000210
village,10002100016,尚武村,1000210
village,10002100017,大洲村,1000210
village,10002100018,尾塹村,1000210
village,10002110001,寒溪村,1000211
village,10002110002,崙埤村,1000211
village,10002110003,松羅村,1000211
village,10002110004,復興村,1000211
village,10002110005,英士村,1000211
village,10002110006,樂水村,1000211
village,10002110007,太平村,1000211
village,10002110008,四季村,1000211
village,10002110009,南山村,1000211
village,10002110010,茂安村,1000211
village,10002120001,南澳村,1000212
village,10002120002,碧候村,1000212
village,10002120003,東岳村,1000212
village,10002120004,金岳村,1000212
village,10002120005,武塔村,1000212
village,10002120006,金洋村,1000212
village,10002120007,澳花村,1000212
village,68000010001,文化里,6800001
village,68000010002,文明里,6800001
village,68000010003,武陵里,6800001
village,68000010004,大林里,6800001
village,68000010005,忠義里,6800001
village,68000010006,會稽里,6800001
village,68000010007,長美里,6800001
village,68000010008,民生里,6800001
village,68000010009,永興里,6800001
village,68000010010,汴洲里,6800001
village,68000010011,永安里,6800001
village,68000010012,東埔里,6800001
village,68000010013,東門里,6800001
village,68000010014,東山里,6800001
village,68000010015,萬壽里,6800001
village,68000010016,長安里,6800001
village,68000010017,中埔里,6800001
village,68000010018,西埔里,6800001
village,68000010019,西門里,6800001
village,68000010020,中和里,6800001
village,68000010021,文昌里,6800001
village,68000010022,新埔里,6800001
village,68000010023,中山里,6800001
village,68000010024,慈文里,6800001
village,68000010025,西湖里,6800001
village,68000010026,南門里,6800001
village,68000010027,南華里,6800001
village,68000010028,玉山里,6800001
village,68000010029,中成里,6800001
village,68000010030,中正里,6800001
village,68000010031,北門里,6800001
village,68000010032,雲林里,6800001
village,68000010033,福林里,6800001
village,68000010034,光興里,6800001
village,68000010035,龍山里,6800001
village,68000010036,龍岡里,6800001
village,68000010037,成功里,6800001
village,68000010038,青溪里,6800001
village,68000010039,朝陽里,6800001
village,68000010040,中興里,6800001
village,68000010041,豐林里,6800001
village,68000010042,建國里,6800001
village,68000010043,大豐里,6800001
village,68000010044,福安里,6800001
village,68000010045,三民里,6800001
village,68000010046,大興里,6800001
village,68000010047,春日里,6800001
village,68000010048,信光里,6800001
village,68000010049,中寧里,6800001
village,68000010050,同安里,6800001
village,68000010051,莊敬里,6800001
village,68000010052,文中里,6800001
village,68000010053,泰山里,6800001
village,68000010054,中路里,6800001
village,68000010055,中德里,6800001
village,68000010056,龍祥里,6800001
village,68000010057,大有里,6800001
village,68000010058,寶山里,6800001
village,68000010059,龍鳳里,6800001
village,68000010060,龍安里,6800001
village,68000010061,自強里,6800001
village,68000010062,中信里,6800001
village,68000010063,長德里,6800001
village,68000010064,中平里,6800001
village,68000010065,中原里,6800001
village,68000010066,中泰里,6800001
village,68000010067,南埔里,6800001
village,68000010068,寶慶里,6800001
village,68000010069,北埔里,6800001
village,68000010070,中聖里,6800001
village,68000010071,龍壽里,6800001
village,68000010072,同德里,6800001
village,68000010073,明德里,6800001
village,68000010074,寶安里,6800001
village,68000010075,瑞慶里,6800001
village,68000010076,三元里,6800001
village,68000010077,大樹里,6800001
village,68000010078,大業里,6800001
village,68000010079,福元里,6800001
village,68000010080,經國里,6800001
village,68000010081,檜樂里,6800001
village,68000010082,寶民里,6800001
village,68000010083,藝文里,6800001
village,68000010084,幸福里,6800001
village,68000010085,民有里,6800001
village,68000030001,興和里,6800003
village,68000030002,福仁里,6800003
village,68000030003,一心里,6800003
village,68000030004,一德里,6800003
village,68000030005,月眉里,6800003
village,68000030006,永福里,6800003
village,68000030007,美華里,6800003
village,68000030008,福安里,6800003
village,68000030009,復興里,6800003
village,68000030010,新峰里,6800003
village,68000030011,康安里,6800003
village,68000030012,義和里,6800003
village,68000030013,瑞興里,6800003
village,68000030014,中新里,6800003
village,68000030015,仁義里,6800003
village,68000030016,僑愛里,6800003
village,68000030017,仁善里,6800003
village,68000030018,仁愛里,6800003
village,68000030019,仁武里,6800003
village,68000030020,員林里,6800003
village,68000030021,南興里,6800003
village,68000030022,瑞源里,6800003
village,68000030023,光明里,6800003
village,68000030024,三元里,6800003
village,68000030025,田心里,6800003
